ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,UIDENTSTLAE
05,5,15,000,2019,09,15,2,3,5,3,0,1,1,0,0,0,0,404773.779545411470000,5759766.102466477100000,7.613457616000062,51.980400479000082,0,
05,5,66,076,2019,08,13,6,3,5,3,0,1,1,0,0,0,0,394006.447999999860000,5792433.203999998000000,7.446560453000075,52.272045733000027,0,
05,5,54,020,2019,08,20,6,3,4,6,1,1,0,0,0,0,0,365817.018364150080000,5784504.567975966300000,7.036799001000077,52.194648602000029,0,
05,5,54,020,2019,08,12,6,3,0,1,0,1,0,0,0,0,0,365811.859878120940000,5784475.572445586300000,7.036735059000023,52.194386811000072,0,
05,5,12,000,2019,08,19,6,3,1,6,0,1,1,0,0,0,0,357240.350246351210000,5709878.559859722900000,6.942233622000060,51.521958740000059,0,
05,5,62,014,2019,08,20,6,3,0,4,0,1,0,1,0,0,0,361725.673999999650000,5716880.438000002900000,7.004090266000048,51.585994856000070,0,
05,5,62,020,2019,08,19,6,3,5,3,0,1,1,0,0,0,0,371202.541153584610000,5716440.245003944300000,7.140964476000022,51.584284713000045,0,
05,5,62,032,2019,08,12,6,2,5,7,0,0,1,0,1,0,0,374343.764656901360000,5720239.305506087800000,7.184918327000048,51.619136267000044,0,
05,5,13,000,2019,08,07,6,3,1,5,0,0,1,0,0,0,0,365257.114871896800000,5717457.145875405500000,7.054811133000044,51.592032863000043,0,
05,5,13,000,2019,08,09,6,3,1,5,0,1,1,0,0,0,0,367635.035220442340000,5714114.711011430200000,7.090378451000049,51.562559412000041,0,
05,5,62,012,2019,09,17,2,3,6,4,0,1,0,1,0,0,0,359658.729052925480000,5730234.883094476500000,6.968917891000046,51.705485123000074,0,
05,5,13,000,2019,08,10,6,3,3,6,0,0,1,0,0,0,0,363964.188626704740000,5716874.117034727700000,7.036383780000051,51.586482889000081,0,
05,5,62,024,2019,09,17,2,3,0,7,0,0,0,0,1,0,0,370327.297949005850000,5726118.655364299200000,7.124754902000063,51.671061165000026,0,
05,5,62,020,2019,09,09,2,3,2,6,0,0,1,0,1,0,0,371708.491971069950000,5719198.576949028300000,7.147254465000060,51.609188907000032,0,
05,5,70,008,2019,09,19,5,2,5,6,1,0,1,0,0,0,0,431687.807332579980000,5738809.110665934200000,8.009414264000043,51.795963146000076,0,
05,5,70,004,2019,09,16,5,3,5,2,0,1,1,0,0,0,0,423907.431795773100000,5735371.694778086600000,7.897367078000059,51.764057590000050,0,
05,5,66,004,2019,09,19,5,3,5,3,0,1,1,0,0,0,0,394368.408768494610000,5767462.398367775600000,7.459632159000023,52.047691652000026,0,
05,5,58,004,2019,09,16,5,3,1,7,0,1,1,0,0,0,0,405450.608371654530000,5738610.223820785100000,7.629107662000024,51.790355448000071,0,
05,5,54,008,2019,09,09,5,3,5,3,0,0,1,0,0,0,0,335129.519388186750000,5746046.697749186300000,6.606722239000021,51.840860353000039,0,
05,5,54,004,2019,09,07,5,2,0,1,0,1,0,0,0,0,0,361380.874000000770000,5771001.503000000500000,6.977442054000051,52.072224419000065,0,
05,5,15,000,2019,09,07,5,2,3,2,0,1,0,0,0,0,0,404929.067377641800000,5758084.687903273900000,7.616183694000029,51.965313889000072,0,
05,5,15,000,2019,09,09,5,3,0,7,0,0,1,0,1,0,0,404929.976292097940000,5760442.566513288800000,7.615543720000062,51.986507529000050,0,
05,5,62,008,2019,09,05,5,3,6,1,2,0,1,1,0,0,0,385019.797085116620000,5724468.532470975100000,7.337669033000054,51.659429720000048,0,
05,5,62,020,2019,09,09,5,3,2,6,0,0,1,0,0,0,0,370991.376064670270000,5717354.565668143300000,7.137582235000025,51.592453263000039,0,
05,5,13,000,2019,09,15,5,3,5,3,0,1,1,0,0,0,0,368228.407116835010000,5707037.571249255900000,7.101582017000055,51.499097996000046,0,
05,5,66,012,2019,09,10,4,3,5,2,0,1,1,0,0,0,0,405005.824000000020000,5772261.108000000900000,7.613364278000063,52.092748729000050,0,
05,5,54,012,2019,09,17,4,3,5,2,0,1,1,0,0,0,0,351886.490269005300000,5745309.441974055000000,6.850088599000060,51.838932336000028,1,
05,5,54,016,2019,09,18,4,3,5,2,0,0,1,0,1,0,0,363087.522000000810000,5757782.212000001200000,7.007611834000045,51.953867239000033,1,
05,5,15,000,2019,09,09,4,2,5,3,0,1,1,0,0,0,0,403731.569873829370000,5761797.676032837500000,7.597717051000075,51.998481229000049,0,
05,5,62,024,2019,09,20,4,3,2,2,2,0,1,0,1,0,0,370802.521585937590000,5726321.396651394700000,7.131548355000064,51.672992622000038,1,
05,5,70,008,2019,09,07,3,3,2,6,0,0,0,0,1,0,0,433493.144087920900000,5733464.735466832300000,8.036612732000037,51.748134631000028,0,
05,5,54,020,2019,09,17,3,3,5,3,0,1,1,0,0,0,0,366321.074475093740000,5787277.172084657500000,7.043074464000029,52.219683977000045,0,
05,5,54,020,2019,09,07,3,3,0,5,0,1,1,0,0,0,0,365896.210994685070000,5786218.136838926000000,7.037278452000066,52.210064918000057,0,
05,5,54,008,2019,09,15,3,3,5,3,0,1,1,0,0,0,0,333316.487416189160000,5743404.212859857800000,6.581701592000059,51.816584192000050,0,
05,5,54,008,2019,09,12,3,3,5,3,0,1,1,0,0,0,0,336588.432619409640000,5745934.753301831000000,6.627933184000028,51.840283503000080,0,
05,5,62,012,2019,09,13,3,3,0,7,0,0,0,0,0,0,1,362173.305980092850000,5726524.279802143600000,7.006751560000055,51.672764974000074,0,
05,5,62,020,2019,09,07,3,3,0,2,0,1,1,0,0,0,0,367844.096629501320000,5719200.776829354500000,7.091478108000047,51.608314920000055,0,
05,5,66,084,2019,09,08,2,3,1,2,0,1,1,0,0,0,0,385785.085000000890000,5778883.412000000500000,7.330693343000064,52.148630123000032,0,
05,5,66,008,2019,09,09,2,2,5,3,0,1,0,0,1,0,0,400097.067576992330000,5780137.751763483500000,7.539422090000073,52.162678367000069,0,
05,5,58,036,2019,09,22,2,2,0,1,2,1,0,0,0,0,0,387671.232920589860000,5729133.558190671700000,7.374484485000039,51.701894370000048,0,
05,5,54,020,2019,09,08,2,3,2,2,0,0,1,0,0,0,0,368274.066128603180000,5786383.176858400900000,7.071994597000071,52.212121396000043,0,
05,5,15,000,2019,09,12,2,2,6,4,0,0,1,1,0,0,0,410129.283000000750000,5752193.635000001600000,7.693393618000073,51.913225972000077,0,
05,5,13,000,2019,09,15,2,3,5,3,0,1,1,0,0,0,0,366623.274947853760000,5714328.150470169300000,7.075709683000071,51.564239136000026,0,
05,5,66,076,2019,09,18,1,3,5,3,0,0,1,0,0,0,0,392763.779513146730000,5792880.974286517100000,7.428212944000052,52.275828961000059,0,
05,5,54,008,2019,09,03,1,2,0,7,2,1,0,0,0,0,0,335733.616668317470000,5745364.180377857800000,6.615807209000025,51.834907033000036,1,
05,5,66,076,2019,09,13,7,3,5,3,0,0,1,0,0,0,0,392767.168070749380000,5792880.917987188300000,7.428262608000068,52.275829115000079,0,
05,5,54,068,2019,09,12,7,3,5,2,0,1,1,0,0,0,0,351143.385973826980000,5767772.257359053900000,6.829588511000054,52.040554709000048,0,
05,5,15,000,2019,09,22,7,3,6,7,2,0,1,1,0,0,0,406504.668138939890000,5756435.380915343800000,7.639559362000057,51.950756347000038,0,
05,5,15,000,2019,09,00,7,3,0,1,2,1,0,0,0,0,0,405702.332999999630000,5757900.534000000000000,7.627486117000046,51.963790341000049,0,
05,5,62,028,2019,09,16,7,3,5,2,0,1,1,0,0,0,0,378357.436058846300000,5723351.235257186000000,7.241783892000058,51.647985840000047,0,
05,5,13,000,2019,09,18,7,3,1,6,0,0,1,0,0,0,0,366576.906687460840000,5713567.877366252200000,7.075329651000061,51.557395931000030,0,
05,5,13,000,2019,09,19,7,2,0,6,0,0,1,0,0,0,0,369816.498054046180000,5706423.023291954800000,7.124674925000022,51.493943089000027,0,
05,5,66,068,2019,09,16,6,3,4,7,0,1,1,0,0,0,0,376102.504445231520000,5785683.350300246800000,7.186767435000036,52.207648473000063,0,
05,5,58,016,2019,09,14,6,3,5,3,0,0,1,0,0,0,0,381120.060727198610000,5742944.369773142000000,7.275001786000075,51.824666130000026,0,
05,5,58,016,2019,09,11,6,2,1,5,0,1,1,0,0,0,0,381151.618851245380000,5744655.273298865200000,7.274871913000027,51.840048971000044,0,
05,5,15,000,2019,09,14,6,3,0,5,0,1,0,0,0,1,0,405954.697183314710000,5757762.931975700000000,7.631195855000044,51.962596262000034,0,
05,5,15,000,2019,09,10,6,2,3,6,0,1,1,0,0,0,0,402146.711947721430000,5758466.863399466500000,7.575589207000064,51.968266172000028,0,
05,5,62,014,2019,09,07,6,3,5,3,0,1,1,0,0,0,0,361357.026411457920000,5716391.572190666600000,6.998965587000043,51.581511277000061,0,
05,5,13,000,2019,09,15,6,3,0,1,0,0,0,0,1,0,0,366545.414000000800000,5708385.410000000100000,7.076839921000044,51.510815719000050,0,
05,5,70,048,2019,09,15,5,3,8,1,0,0,1,1,0,0,0,448362.423659121620000,5730876.711503222600000,8.252363627000023,51.726434730000051,0,
05,5,70,004,2019,09,07,5,3,5,3,0,1,1,0,0,0,0,424639.947640063240000,5734820.570992944800000,7.908099171000060,51.759202231000074,1,
05,5,66,048,2019,09,15,5,3,0,3,0,1,1,0,0,0,0,429170.126000000160000,5795924.781000001400000,7.961070026000073,52.309086454000067,0,
05,5,66,012,2019,09,16,5,3,5,7,0,0,1,0,1,0,0,404892.320617814550000,5772906.632634364100000,7.611527837000040,52.098531318000028,0,
05,5,54,052,2019,09,21,5,3,8,1,2,0,1,0,0,0,0,374951.744799680080000,5773514.876866592100000,7.174415078000038,52.098040906000051,0,
05,5,54,012,2019,09,22,5,3,3,6,2,1,0,0,0,0,0,352181.276424572800000,5745683.390073915900000,6.854204470000070,51.842370322000079,0,
05,5,15,000,2019,09,15,5,3,6,4,0,0,1,1,0,0,0,404459.856877970510000,5758990.506799006800000,7.609104132000027,51.973375268000041,0,
05,5,15,000,2019,09,13,5,3,2,7,0,0,1,0,1,0,0,405538.579644045790000,5758925.297382347300000,7.624821461000067,51.972973540000055,0,
05,5,15,000,2019,09,15,5,3,6,4,0,1,0,1,0,0,0,405466.695968887770000,5757550.089476482900000,7.624153917000058,51.960600379000027,0,
05,5,62,004,2019,09,16,5,3,3,5,0,0,0,0,1,0,1,383046.415365058000000,5716178.903524836500000,7.311919614000033,51.584518442000046,0,
05,5,62,004,2019,09,15,5,3,6,4,0,0,1,1,0,0,0,382589.736740255730000,5714964.735981725200000,7.305737057000044,51.573510942000041,0,
05,5,62,004,2019,09,07,5,2,5,3,0,0,1,0,0,0,0,384992.953817171980000,5717103.010825501800000,7.339699874000075,51.593224768000027,1,
05,5,62,024,2019,09,14,5,3,5,3,0,1,1,0,0,0,0,369141.953221862200000,5726072.962294478000000,7.107640337000021,51.670375699000033,0,
05,5,12,000,2019,09,16,5,3,0,7,0,0,1,0,0,0,0,357331.101113933140000,5707741.242744308000000,6.944405744000051,51.502775923000058,0,
05,5,13,000,2019,09,22,5,2,0,5,2,0,1,0,0,1,0,363939.458000000570000,5713100.713000001400000,7.037488148000023,51.552567837000026,0,
05,5,13,000,2019,09,14,5,3,5,3,0,0,1,0,0,0,1,368791.336650324050000,5715964.150827739400000,7.106359836000024,51.579449976000035,0,
05,5,13,000,2019,09,13,5,2,5,2,0,1,1,0,0,0,0,368898.805555621160000,5711478.978993492200000,7.109582402000058,51.539167939000038,0,
05,5,13,000,2019,09,07,5,3,5,3,0,0,1,0,0,0,0,368226.671366310680000,5707036.540783409000000,7.101557410000055,51.499088330000063,0,
05,5,66,068,2019,09,06,4,3,6,7,1,0,1,1,0,0,0,378565.859579435550000,5785706.528305310800000,7.222791197000049,52.208405034000066,0,
05,5,58,012,2019,09,17,4,3,3,6,0,1,1,0,0,0,0,374000.707425364290000,5756050.766581509300000,7.166966489000060,51.940887287000066,1,
05,5,58,040,2019,09,17,4,3,5,3,0,1,1,0,0,0,0,381479.288068708030000,5765224.107147721600000,7.272540268000057,52.024970491000033,1,
05,5,58,012,2019,09,20,4,3,0,1,2,1,0,0,0,0,0,372334.844726515930000,5755569.011408785400000,7.142924058000062,51.936178358000063,1,
05,5,54,036,2019,09,17,4,3,3,5,0,1,1,0,0,0,0,369810.086657539940000,5766419.488785531400000,7.102101172000062,52.033096457000056,1,
05,5,54,048,2019,09,11,4,3,5,3,0,1,1,0,0,0,0,341425.706578488460000,5745688.206577345700000,6.698201510000047,51.839463048000027,1,
05,5,54,008,2019,09,17,4,3,5,3,0,1,0,0,0,0,0,335702.890877975150000,5745611.125479435500000,6.615244415000063,51.837116407000053,1,
05,5,15,000,2019,09,19,4,3,0,5,1,1,0,0,0,0,1,407647.214484248310000,5755381.514449913100000,7.656462579000049,51.941474487000050,1,
05,5,15,000,2019,09,15,4,3,5,3,0,0,1,0,0,0,0,406425.961491718890000,5751477.851491406600000,7.639762505000022,51.906182210000054,0,
05,5,15,000,2019,09,15,4,3,2,2,0,1,0,0,0,0,1,405620.842922703360000,5757058.862431617500000,7.626531646000046,51.956211204000056,0,
05,5,15,000,2019,09,16,4,3,0,7,0,0,1,0,1,0,0,406233.350351955740000,5760118.565588735000000,7.634606799000039,51.983816813000033,1,
05,5,62,014,2019,09,12,4,3,5,3,0,0,1,0,0,0,0,361614.437181688850000,5713450.682541253000000,7.003836496000076,51.555147242000032,0,
05,5,62,020,2019,09,13,4,3,3,6,0,0,1,0,0,0,0,371263.522563211620000,5717312.754250623300000,7.141524158000038,51.592139763000034,0,
05,5,13,000,2019,09,21,4,3,6,2,2,0,1,1,0,0,0,364822.020027507100000,5715658.409234458600000,7.049226442000077,51.575764506000041,1,
05,5,13,000,2019,09,19,4,3,2,6,1,0,1,0,0,0,0,369702.353556233460000,5710545.723392760400000,7.121507846000043,51.530966987000056,1,
05,5,54,008,2019,09,13,6,3,4,6,0,1,0,0,0,0,0,335753.066984389910000,5744375.839351655900000,6.616558228000031,51.826034058000062,0,
05,5,54,056,2019,09,15,6,3,1,5,0,1,0,0,0,0,1,355677.705842336640000,5762000.852016812200000,6.898084963000031,51.989898178000033,0,
05,5,15,000,2019,09,12,6,3,2,6,0,1,1,0,0,0,0,404865.010046359150000,5754412.476958392200000,7.616267992000076,51.932295590000081,0,
05,5,62,008,2019,09,23,6,2,0,7,2,1,0,0,0,0,0,386567.753000002350000,5724098.933000002100000,7.360158655000021,51.656422390000046,0,
05,5,12,000,2019,09,12,6,2,8,1,0,0,1,0,0,0,0,359740.707701614130000,5710992.275886425700000,6.977806448000024,51.532593134000081,1,
05,5,62,020,2019,09,16,6,3,1,3,0,1,1,0,0,0,0,367774.212264447470000,5718225.867535654500000,7.090837073000046,51.599537422000026,0,
05,5,62,032,2019,09,17,6,3,4,6,0,1,1,0,0,0,0,375575.892807599160000,5720755.147225055800000,7.202523504000055,51.624045923000040,0,
05,5,70,004,2019,09,19,3,3,2,6,0,0,1,0,0,0,0,423610.615122820250000,5734854.721442325000000,7.893180523000069,51.759369766000077,0,
05,5,70,004,2019,09,17,3,3,0,6,0,0,1,0,1,0,0,423502.418966069820000,5733328.473551048000000,7.891949006000061,51.745634554000048,0,
05,5,66,076,2019,09,14,3,3,4,6,0,1,0,0,0,0,0,393041.171105328950000,5792894.149507612000000,7.432272908000073,52.276001405000045,0,
05,5,66,084,2019,09,14,3,3,0,3,0,0,1,0,1,0,0,390849.623127401810000,5776272.203789040400000,7.405520617000036,52.126186680000046,0,
05,5,54,004,2019,09,17,3,3,5,3,0,1,1,0,0,0,0,360879.089719185610000,5773136.755148928600000,6.969254719000048,52.091284231000031,0,
05,5,54,008,2019,09,07,3,3,5,3,1,0,1,0,1,0,0,335227.776842721740000,5744466.608104348200000,6.608899523000048,51.826694814000064,0,
05,5,54,008,2019,09,08,3,3,0,6,0,1,0,0,0,0,0,335564.524110427130000,5745371.619076339500000,6.613351730000034,51.834924105000027,0,
05,5,54,008,2019,09,17,3,2,0,1,0,1,0,0,0,0,0,335675.283787118270000,5745563.634092919500000,6.614866630000051,51.836681651000049,0,
05,5,54,020,2019,09,15,3,3,0,3,0,1,1,0,0,0,0,363904.749906699170000,5787068.920767419000000,7.007808616000034,52.217221181000070,0,
05,5,15,000,2019,09,15,3,3,5,2,0,1,1,0,0,0,0,407071.815041758120000,5758349.409738559300000,7.647291565000046,51.968055669000080,0,
05,5,62,004,2019,09,17,3,3,0,7,0,1,0,0,0,0,1,384865.344878903590000,5714910.325980311300000,7.338577545000021,51.573491259000036,0,
05,5,13,000,2019,09,19,3,3,6,4,1,0,1,1,0,0,0,368613.430804745290000,5709360.907901428600000,7.106260010000028,51.520066980000081,0,
05,5,13,000,2019,09,15,3,3,5,3,0,0,1,0,0,0,0,365264.354808104220000,5709741.240633245600000,7.057872141000075,51.522695911000028,0,
05,5,13,000,2019,09,07,3,3,1,6,0,0,1,0,0,0,0,368392.904730713930000,5709012.367301782600000,7.103213490000030,51.516883387000064,0,
05,5,70,004,2019,09,11,3,3,2,6,0,1,1,0,0,0,0,423145.167564611880000,5734261.949139939600000,7.886569016000067,51.753977275000068,0,
05,5,70,044,2019,09,14,3,3,5,3,0,1,0,0,0,0,0,416499.719636111520000,5759855.654288414900000,7.784127017000060,51.983091537000064,0,
05,5,66,048,2019,09,17,3,3,1,5,0,1,1,0,0,0,0,426610.765517435040000,5792118.710287427500000,7.924365577000060,52.274537863000035,0,
05,5,66,076,2019,09,15,3,3,5,2,0,1,1,0,0,0,0,393471.444783760230000,5792890.231326606100000,7.438578249000045,52.276049735000072,1,
05,5,58,016,2019,09,10,3,3,5,3,0,1,1,0,0,0,0,381165.969108223920000,5743326.739459127200000,7.275536356000032,51.828112310000051,0,
05,5,54,056,2019,09,14,3,3,0,3,0,0,1,0,0,0,0,356736.515402158720000,5762112.361879415800000,6.913447822000023,51.991174189000049,0,
05,5,54,056,2019,09,11,3,3,8,1,0,1,0,0,0,0,0,355568.682000000030000,5762588.894000003100000,6.896250591000069,51.995153342000037,0,
05,5,15,000,2019,09,14,3,3,1,6,0,0,1,0,1,0,0,406238.109000000170000,5757692.811999999000000,7.635338714000056,51.962013861000059,1,
05,5,15,000,2019,09,07,3,3,5,3,0,1,1,0,0,0,0,406409.190364121460000,5756529.895987397100000,7.638144760000046,51.951589837000029,0,
05,5,15,000,2019,09,13,3,3,8,7,0,1,0,0,0,0,0,410634.435000001450000,5760696.883000001300000,7.698524662000068,51.989740532000042,1,
05,5,15,000,2019,09,15,3,3,4,7,0,1,0,0,0,0,0,405904.056153533980000,5760101.440464038400000,7.629817924000065,51.983607208000080,0,
05,5,12,000,2019,09,17,3,3,5,3,0,0,1,0,1,0,0,356562.065326299520000,5709031.709430556700000,6.932808179000062,51.514177231000076,0,
05,5,62,032,2019,09,10,3,3,8,1,0,0,0,0,0,0,1,371574.139582960870000,5722093.947439236600000,7.144253823000042,51.635178457000052,0,
05,5,13,000,2019,09,09,3,3,1,5,0,0,1,0,1,0,0,365601.177884555420000,5716065.944907249900000,7.060307679000061,51.579613105000078,0,
05,5,70,028,2019,09,15,2,3,5,3,0,0,1,0,0,0,0,441773.262000000100000,5744201.888000000300000,8.154736588000048,51.845586601000036,1,
05,5,58,044,2019,09,16,2,2,5,3,0,0,1,0,0,0,0,395149.761110622440000,5749851.218555675800000,7.476400170000034,51.889554006000026,1,
05,5,54,052,2019,09,09,2,3,5,3,0,1,1,0,0,0,0,379503.475169914770000,5772553.916331116100000,7.241171188000067,52.090415175000032,1,
05,5,15,000,2019,09,11,2,3,5,3,0,0,1,0,0,0,0,404653.143381946720000,5753731.839369718000000,7.613375972000029,51.926141470000061,1,
05,5,62,024,2019,09,15,2,3,0,1,0,0,0,0,1,0,0,368254.009368805210000,5725169.007448431100000,7.095148084000073,51.662044793000064,1,
05,5,62,014,2019,09,12,2,3,5,3,0,0,1,0,0,0,0,363213.393817900680000,5712599.386826442600000,7.027217136000047,51.547887198000069,1,
05,5,62,032,2019,09,11,2,3,1,3,0,1,1,0,0,0,0,375974.700693787080000,5718766.958988731700000,7.208985421000023,51.606265810000082,1,
05,5,13,000,2019,09,13,2,3,5,3,0,0,1,0,0,0,0,367374.909790766430000,5714621.413628988000000,7.086436689000038,51.567051840000033,1,
05,5,13,000,2019,09,16,2,3,0,7,0,0,1,0,1,0,0,368491.435983243400000,5708703.499699272200000,7.104747974000077,51.514130609000063,1,
05,5,66,076,2019,09,04,1,3,0,1,2,1,0,0,0,0,0,391733.159468702040000,5792089.555262360700000,7.413367176000065,52.268514412000059,0,
05,5,66,008,2019,09,16,1,3,2,6,0,0,1,0,0,0,0,398478.449636513370000,5782030.306998217500000,7.515200211000035,52.179392724000081,0,
05,5,58,016,2019,09,17,1,3,5,3,0,0,1,0,0,0,0,382029.367309035730000,5743428.452725464500000,7.288024861000054,51.829209418000062,0,
05,5,15,000,2019,09,12,1,3,6,1,0,0,1,1,0,0,0,410617.094300002790000,5758121.983699999700000,7.698942935000048,51.966592820000074,0,
05,5,62,008,2019,09,14,1,3,1,7,0,0,1,0,1,0,0,386667.080079397190000,5724251.799367506100000,7.361544394000021,51.657816359000037,0,
05,5,62,024,2019,09,16,1,2,9,1,0,0,0,0,1,0,0,369151.766250483690000,5723958.797760061900000,7.108573612000043,51.651378888000067,0,
05,5,13,000,2019,09,17,1,3,3,7,0,0,1,0,0,0,0,367313.730291629210000,5711343.382036302200000,7.086791103000053,51.537579002000030,0,
05,5,13,000,2019,09,15,1,3,7,7,0,1,0,0,0,0,0,368118.637329002840000,5709362.008183056500000,7.099132108000049,51.519961558000034,0,
05,5,70,004,2019,09,17,7,3,6,7,0,0,1,1,0,0,0,424589.178370375190000,5734992.579801527800000,7.907326385000033,51.760741703000065,0,
05,5,70,004,2019,09,14,7,3,5,2,0,0,1,0,1,0,0,424589.392903926780000,5734991.889186261200000,7.907329643000026,51.760735523000051,0,
05,5,66,076,2019,09,20,7,3,5,3,2,1,1,0,0,0,0,394348.944890286770000,5793798.660177102300000,7.451150247000044,52.284383339000044,0,
05,5,66,080,2019,09,22,7,3,0,1,2,1,0,0,0,0,0,406633.662478368730000,5781052.982721447900000,7.634704706000036,52.172048947000064,0,
05,5,54,004,2019,09,13,7,3,5,3,0,0,0,0,1,0,1,361601.403129004870000,5770283.452943079200000,6.980948707000039,52.065827702000036,0,
05,5,13,000,2019,09,19,7,2,5,7,0,1,1,0,0,0,0,364782.653376817700000,5716071.038158278900000,7.048499830000026,51.579463108000027,0,
05,5,70,008,2019,09,16,3,3,7,1,0,1,0,0,0,0,0,432837.690871750940000,5739520.869036505000000,8.025948067000059,51.802501105000033,0,
05,5,66,040,2019,09,22,6,3,9,7,2,0,1,0,0,0,0,421655.174154439940000,5782620.094995100100000,7.853949959000033,52.188472855000043,0,
05,5,70,004,2019,09,07,3,3,5,3,0,1,1,0,0,0,0,425687.186000000690000,5736426.911000000300000,7.922926173000064,51.773782742000037,0,
05,5,66,076,2019,09,15,6,3,5,3,0,1,1,0,0,0,0,393677.405040560290000,5794592.588271047900000,7.441058891000068,52.291389017000029,0,
05,5,66,012,2019,09,13,6,2,0,1,0,0,0,0,1,0,0,405677.960000425580000,5771227.898712851100000,7.623458251000045,52.083576984000047,0,
05,5,54,020,2019,09,15,6,2,5,4,0,0,1,1,0,0,0,363941.927421608940000,5787191.488438507500000,7.008303192000028,52.218331657000078,0,
05,5,54,008,2019,09,17,6,3,0,3,0,1,1,0,0,0,0,336871.755981305610000,5746134.710469462000000,6.631947790000027,51.842162652000070,0,
05,5,70,048,2019,09,08,6,2,3,6,0,1,1,0,0,0,0,447002.556189628320000,5732754.498153766600000,8.232390647000045,51.743190181000045,0,
05,5,54,008,2019,09,18,6,3,5,2,0,1,1,0,0,0,0,336672.192999999970000,5744280.244000002700000,6.629928716000052,51.825444698000069,0,
05,5,15,000,2019,09,17,6,3,5,3,0,0,1,0,0,0,0,405611.947000001560000,5751640.121000003100000,7.627888794000057,51.907503446000078,0,
05,5,15,000,2019,09,15,6,3,0,3,0,1,1,0,0,0,0,401302.271857823250000,5758734.863962164100000,7.563224146000039,51.970525709000071,0,
05,5,15,000,2019,09,07,6,3,3,6,0,1,0,0,0,0,1,405253.900564612820000,5757277.914958359700000,7.621132913000054,51.958117741000081,0,
05,5,62,032,2019,09,11,6,2,5,3,0,1,0,0,0,0,1,374289.618886380460000,5718500.492058858300000,7.184760217000076,51.603497394000044,0,
05,5,58,016,2019,09,21,6,3,5,3,2,1,1,0,0,0,0,381622.425015722400000,5743249.515912164000000,7.282183419000035,51.827515196000036,0,
05,5,54,020,2019,09,08,6,3,5,3,0,1,1,0,0,0,0,365750.481000000610000,5784137.118999999000000,7.035971692000032,52.191330739000080,0,
05,5,70,028,2019,09,15,6,2,0,1,0,1,0,0,0,0,0,441954.424348494040000,5742131.423312876400000,8.157713559000058,51.826991499000030,0,
05,5,62,004,2019,09,18,6,3,2,6,0,0,1,0,0,0,1,386993.618079571050000,5716083.907443611000000,7.368897896000021,51.584470008000039,0,
05,5,70,016,2019,09,17,5,2,9,1,0,1,1,0,0,0,0,412094.478000000120000,5738821.405000003100000,7.725358373000063,51.793337307000058,0,
05,5,66,012,2019,09,17,5,2,5,3,0,1,1,0,0,0,0,405689.625000000930000,5772281.021000003400000,7.623337123000056,52.093044673000065,0,
05,5,58,012,2019,09,13,5,2,5,3,0,0,1,0,0,0,0,371320.121000000280000,5757649.180000001600000,7.127393342000062,51.954637546000072,0,
05,5,58,016,2019,09,09,5,3,0,1,0,1,0,0,0,0,0,381220.913999999870000,5743547.828000001600000,7.276257431000033,51.830110950000062,0,
05,5,54,020,2019,09,12,5,3,5,3,0,0,1,0,1,0,0,366390.203501665960000,5786680.641692083300000,7.044321323000077,52.214340692000064,0,
05,5,54,020,2019,09,10,5,3,0,3,0,1,1,0,0,0,0,366291.086558376440000,5783022.242386590700000,7.044315288000064,52.181444435000060,0,
05,5,54,048,2019,09,15,5,3,3,6,0,1,0,0,0,0,1,341588.783746245320000,5746434.370337739600000,6.700224879000075,51.846212827000045,0,
05,5,54,008,2019,09,17,5,2,6,1,0,0,1,1,0,0,0,337851.378965170120000,5745291.137977015200000,6.646550860000048,51.834869630000071,0,
05,5,54,008,2019,09,11,5,3,5,2,0,1,1,0,0,0,0,336850.378297601830000,5745659.971229741300000,6.631861635000064,51.837891579000029,0,
05,5,54,008,2019,09,12,5,3,5,7,0,0,1,0,0,0,1,335339.353004937060000,5744995.206410557000000,6.610265709000032,51.831476313000053,0,
05,5,15,000,2019,09,19,5,3,2,6,0,1,1,0,0,0,0,405620.803639200520000,5757058.201713722200000,7.626531256000021,51.956205258000068,0,
05,5,62,024,2019,09,07,5,3,6,4,0,0,1,1,0,0,0,371261.499725846570000,5726948.571632379700000,7.137951102000045,51.678734229000042,0,
05,5,62,014,2019,09,09,5,3,6,4,0,0,1,1,0,0,0,363270.790429365820000,5712343.589057212700000,7.028143807000049,51.545602426000073,0,
05,5,62,020,2019,09,19,5,3,5,2,1,1,1,0,0,0,0,367406.028740614650000,5718933.995485289000000,7.085256463000064,51.605814492000036,0,
05,5,13,000,2019,09,18,5,3,1,3,0,1,1,0,0,0,0,367290.343536128290000,5715099.852177767100000,7.085036576000050,51.571331478000047,0,
05,5,13,000,2019,09,15,5,3,5,7,0,0,1,0,0,0,0,363183.176500809380000,5711611.782831801100000,7.027165572000058,51.539004942000076,0,
05,5,13,000,2019,09,18,5,3,6,2,0,0,1,1,0,0,0,368343.105747577730000,5708658.658530026700000,7.102628302000028,51.513693084000067,0,
